BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR
TQBR,2021-01-15,Сбербанк,SBER,132679,20704258669.7,282.55,276.0,286.16,276.82,280.64,276.9,73774870,280.91,280.91,276.82,19308633224.6,19308633224.6,19308633224.6,0,3,SUR,-2.77
SMAL,2021-01-18,Сбербанк,SBER,18,10289.74,272.28,272.28,280.96,,277.53,280.96,37,,,,0.0,0.0,0.0,0,3,SUR,0.71
TQBR,2021-01-18,Сбербанк,SBER,118097,20519303291.8,275.72,272.95,281.3,280.95,277.53,279.79,73935650,277.42,277.42,280.95,19477868874.2,19477868874.2,19477868874.2,0,3,SUR,1.04
SMAL,2021-01-19,Сбербанк,SBER,8,6651.08,279.96,275.2,280.0,,279.6,275.2,24,,,,0.0,0.0,0.0,0,3,SUR,-2.05
TQBR,2021-01-19,Сбербанк,SBER,105939,15657703355.8,280.98,276.42,282.8,277.09,279.6,278.19,55998820,279.81,279.81,277.09,14438166173.7,14438166173.7,14438166173.7,0,3,SUR,-0.57
SMAL,2021-01-20,Сбербанк,SBER,8,3637.45,280.66,278.01,283.0,,279.72,283.0,13,,,,0.0,0.0,0.0,0,3,SUR,2.83
TQBR,2021-01-20,Сбербанк,SBER,93273,13410105295.4,278.62,276.77,282.49,278.8,279.72,279.8,47940980,279.78,279.78,278.8,12228008479.3,12228008479.3,12228008479.3,0,3,SUR,0.58
SMAL,2021-01-21,Сбербанк,SBER,29,18367.29,272.74,271.74,282.97,,275.72,275.0,67,,,,0.0,0.0,0.0,0,3,SUR,-2.83
TQBR,2021-01-21,Сбербанк,SBER,128577,23104211857.2,280.75,272.84,281.54,275.75,275.72,274.4,83795610,275.75,275.75,275.75,22119628866.5,22119628866.5,22119628866.5,0,3,SUR,-1.93
SMAL,2021-01-22,Сбербанк,SBER,39,14477.89,270.0,266.04,271.43,,269.24,269.0,54,,,,0.0,0.0,0.0,0,3,SUR,-2.18
TQBR,2021-01-22,Сбербанк,SBER,136542,23425721074.9,273.0,266.78,273.3,267.5,269.24,268.25,87007610,269.28,269.28,267.5,22513356168.8,22513356168.8,22513356168.8,0,3,SUR,-2.24
SMAL,2021-01-25,Сбербанк,SBER,29,18734.22,274.77,263.29,274.77,,267.41,266.87,70,,,,0.0,0.0,0.0,0,3,SUR,-0.79
TQBR,2021-01-25,Сбербанк,SBER,174198,30573885594.7,271.0,261.65,273.63,265.19,267.41,265.3,114330950,267.7,267.7,265.19,28354086308.9,28354086308.9,28354086308.9,0,3,SUR,-1.1
SMAL,2021-01-26,Сбербанк,SBER,28,12785.39,264.0,261.03,269.5,,266.95,268.0,48,,,,0.0,0.0,0.0,0,3,SUR,0.42
TQBR,2021-01-26,Сбербанк,SBER,128619,20081806624.3,262.7,262.61,269.57,268.27,266.95,269.34,75228120,266.83,266.83,268.27,18792462917.8,18792462917.8,18792462917.8,0,3,SUR,1.52
SMAL,2021-01-27,Сбербанк,SBER,97,97493.77,282.9,263.1,282.9,,269.59,265.85,360,,,,0.0,0.0,0.0,0,3,SUR,-0.8
TQBR,2021-01-27,Сбербанк,SBER,168437,26983357696.7,270.07,265.02,273.8,266.84,269.59,265.5,100093260,269.78,269.78,266.84,25388898882.9,25388898882.9,25388898882.9,0,3,SUR,-1.43
SMAL,2021-01-28,Сбербанк,SBER,24,17164.94,270.0,261.01,270.0,,264.34,262.6,65,,,,0.0,0.0,0.0,0,3,SUR,-1.22
TQBR,2021-01-28,Сбербанк,SBER,116323,21478838736.4,263.5,261.17,267.17,264.68,264.34,265.96,81253290,264.26,264.26,264.68,20124659173.1,20124659173.1,20124659173.1,0,3,SUR,0.17
SMAL,2021-01-29,Сбербанк,SBER,42,15675.45,262.85,258.0,263.99,,260.42,258.0,60,,,,0.0,0.0,0.0,0,3,SUR,-1.75
TQBR,2021-01-29,Сбербанк,SBER,182334,31282157083.1,263.77,257.36,264.75,258.42,260.42,258.11,120123710,260.6,260.6,258.42,28847397276.9,28847397276.9,28847397276.9,0,3,SUR,-2.95
SMAL,2021-02-01,Сбербанк,SBER,32,17002.39,260.0,258.01,265.77,,261.63,265.26,65,,,,0.0,0.0,0.0,0,3,SUR,2.81
TQBR,2021-02-01,Сбербанк,SBER,109069,16517036893.1,260.0,258.73,264.06,262.24,261.63,263.8,63130400,261.48,261.48,262.24,15143708722.1,15143708722.1,15143708722.1,0,3,SUR,2.2
SMAL,2021-02-02,Сбербанк,SBER,28,20159.67,265.72,263.04,269.09,,265.68,268.97,76,,,,0.0,0.0,0.0,0,3,SUR,1.4
TQBR,2021-02-02,Сбербанк,SBER,112219,21130912921.8,265.0,263.05,268.39,267.0,265.68,263.15,79534190,265.91,265.91,267.0,17061046375.8,17061046375.8,17061046375.8,0,3,SUR,-0.25
SMAL,2021-02-03,Сбербанк,SBER,40,27745.46,260.9,260.9,268.77,,264.12,263.16,105,,,,0.0,0.0,0.0,0,3,SUR,-2.16
TQBR,2021-02-03,Сбербанк,SBER,115398,20508495277.8,264.32,261.05,268.14,261.55,264.12,263.53,77648760,264.26,264.26,261.55,18883177716.6,18883177716.6,18883177716.6,0,3,SUR,0.14
SMAL,2021-02-04,Сбербанк,SBER,27,14894.09,262.14,262.14,269.19,,266.79,265.0,56,,,,0.0,0.0,0.0,0,3,SUR,0.7
TQBR,2021-02-04,Сбербанк,SBER,110857,21060053221.8,263.21,262.34,270.6,268.34,266.79,270.11,78929290,266.6,266.6,268.34,19352059113.2,19352059113.2,19352059113.2,0,3,SUR,2.5
SMAL,2021-02-05,Сбербанк,SBER,24,11380.78,270.0,266.77,273.0,,270.77,273.0,42,,,,0.0,0.0,0.0,0,3,SUR,3.02
TQBR,2021-02-05,Сбербанк,SBER,104977,19443149796.1,271.99,268.87,272.57,271.55,270.77,271.7,71806820,270.73,270.73,271.55,18469643475.9,18469643475.9,18469643475.9,0,3,SUR,0.59
SMAL,2021-02-08,Сбербанк,SBER,22,14785.61,274.91,272.49,274.99,,274.05,274.94,54,,,,0.0,0.0,0.0,0,3,SUR,0.71
TQBR,2021-02-08,Сбербанк,SBER,88113,14217396460.7,273.01,272.32,275.58,274.77,274.05,275.2,51878390,273.95,273.95,274.77,12755015715.7,12755015715.7,12755015715.7,0,3,SUR,1.29
SMAL,2021-02-09,Сбербанк,SBER,45,41000.73,275.0,268.7,275.5,,270.69,270.23,152,,,,0.0,0.0,0.0,0,3,SUR,-1.71
TQBR,2021-02-09,Сбербанк,SBER,136771,24881954493.2,275.99,267.19,276.29,267.91,270.69,268.98,91921510,270.83,270.83,267.91,23441972620.1,23441972620.1,23441972620.1,0,3,SUR,-2.26
SMAL,2021-02-10,Сбербанк,SBER,80,85313.1,270.88,266.48,270.89,,268.17,269.88,316,,,,0.0,0.0,0.0,0,3,SUR,-0.13
TQBR,2021-02-10,Сбербанк,SBER,111046,16918200383.1,269.28,265.2,270.99,265.53,268.17,265.9,63087490,268.32,268.32,265.53,15592489984.8,15592489984.8,15592489984.8,0,3,SUR,-1.15
SMAL,2021-02-11,Сбербанк,SBER,22,10548.57,266.55,260.87,270.55,,265.07,265.0,40,,,,0.0,0.0,0.0,0,3,SUR,-1.81
TQBR,2021-02-11,Сбербанк,SBER,75386,10250368666.9,265.5,263.75,266.9,265.1,265.07,264.7,38669800,265.1,265.1,265.1,9312955957.3,9312955957.3,9312955957.3,0,3,SUR,-0.45
SMAL,2021-02-12,Сбербанк,SBER,26,13113.64,263.0,259.24,266.0,,261.9,265.5,50,,,,0.0,0.0,0.0,0,3,SUR,0.19
TQBR,2021-02-12,Сбербанк,SBER,126635,21386688670.7,264.0,258.55,266.44,264.0,261.9,266.0,81658530,261.27,261.27,264.0,18042296760.0,18042296760.0,18042296760.0,0,3,SUR,0.49
SMAL,2021-02-15,Сбербанк,SBER,16,9148.34,269.88,265.35,271.53,,269.06,269.15,34,,,,0.0,0.0,0.0,0,3,SUR,1.37
TQBR,2021-02-15,Сбербанк,SBER,96632,15321628602.6,268.49,267.07,271.87,270.18,269.06,271.81,56945310,268.84,268.84,270.18,13723221186.7,13723221186.7,13723221186.7,0,3,SUR,2.18
SMAL,2021-02-16,Сбербанк,SBER,7,5700.21,272.0,267.31,272.0,,270.35,271.2,21,,,,0.0,0.0,0.0,0,3,SUR,0.76
TQBR,2021-02-16,Сбербанк,SBER,99472,17059296191.7,272.3,268.27,272.8,271.25,270.35,270.9,63103170,270.3,270.3,271.25,16013503953.4,16013503953.4,16013503953.4,0,3,SUR,-0.33
SMAL,2021-02-17,Сбербанк,SBER,12,6240.34,270.92,269.23,275.0,,271.68,269.97,23,,,,0.0,0.0,0.0,0,3,SUR,-0.45
TQBR,2021-02-17,Сбербанк,SBER,125067,21493440752.3,270.99,267.56,275.07,268.94,271.68,270.9,79103850,271.96,271.96,268.94,19425230397.3,19425230397.3,19425230397.3,0,3,SUR,0.0
SMAL,2021-02-18,Сбербанк,SBER,10,6730.8,271.0,267.66,271.0,,269.08,267.66,25,,,,0.0,0.0,0.0,0,3,SUR,-0.86
TQBR,2021-02-18,Сбербанк,SBER,91511,15803278522.1,270.35,266.21,272.46,266.51,269.08,266.99,58729690,269.22,269.22,266.51,14614209569.4,14614209569.4,14614209569.4,0,3,SUR,-1.44
SMAL,2021-02-19,Сбербанк,SBER,17,6968.06,268.44,264.78,271.55,,268.22,271.55,26,,,,0.0,0.0,0.0,0,3,SUR,1.45
TQBR,2021-02-19,Сбербанк,SBER,87787,15897066063.1,266.12,264.19,272.81,271.35,268.22,271.34,59268550,267.98,267.98,271.35,14588358121.8,14588358121.8,14588358121.8,0,3,SUR,1.63
SMAL,2021-02-20,Сбербанк,SBER,8,8397.8,271.55,267.01,272.58,,269.9,267.34,31,,,,0.0,0.0,0.0,0,3,SUR,-1.55
TQBR,2021-02-20,Сбербанк,SBER,32003,2365150617.1,271.0,269.02,271.0,270.51,269.9,270.51,8763250,269.86,269.86,270.51,2202234385.7,2202234385.7,2202234385.7,0,3,SUR,-0.31
SMAL,2021-02-22,Сбербанк,SBER,15,8398.06,273.34,265.64,273.34,,271.43,273.0,31,,,,0.0,0.0,0.0,0,3,SUR,2.12
TQBR,2021-02-22,Сбербанк,SBER,75648,13063828693.3,270.1,268.12,274.46,273.0,271.43,273.71,48129770,271.11,271.11,273.0,11487797011.8,11487797011.8,11487797011.8,0,3,SUR,1.18
SMAL,2021-02-24,Сбербанк,SBER,10,6747.39,271.5,265.81,273.59,,271.05,265.81,25,,,,0.0,0.0,0.0,0,3,SUR,-2.63
TQBR,2021-02-24,Сбербанк,SBER,95827,17398895710.6,272.12,269.42,272.75,269.79,271.05,271.9,64190320,271.03,271.03,269.79,16162962652.9,16162962652.9,16162962652.9,0,3,SUR,-0.66
SMAL,2021-02-25,Сбербанк,SBER,31,16673.24,273.99,271.99,276.0,,274.13,274.05,61,,,,0.0,0.0,0.0,0,3,SUR,3.1
TQBR,2021-02-25,Сбербанк,SBER,122534,21852880680.8,273.6,270.65,276.48,275.19,274.13,270.71,79716010,274.32,274.32,275.19,19188168587.5,19188168587.5,19188168587.5,0,3,SUR,-0.44
SMAL,2021-02-26,Сбербанк,SBER,11,6789.89,269.0,266.4,275.77,,269.8,270.7,25,,,,0.0,0.0,0.0,0,3,SUR,-1.22
TQBR,2021-02-26,Сбербанк,SBER,100025,20205917011.1,268.0,266.43,272.49,270.03,269.8,270.17,74892050,269.8,269.8,270.03,18874837841.9,18874837841.9,18874837841.9,0,3,SUR,-0.2
SMAL,2021-03-01,Сбербанк,SBER,23,13023.88,268.1,268.1,276.22,,272.85,276.05,48,,,,0.0,0.0,0.0,0,3,SUR,1.98
TQBR,2021-03-01,Сбербанк,SBER,67778,9812239879.7,273.0,271.13,274.73,274.27,272.85,273.58,35962010,272.77,272.77,274.27,8996819609.7,8996819609.7,8996819609.7,0,3,SUR,1.26
SMAL,2021-03-02,Сбербанк,SBER,18,15506.84,275.97,275.33,277.8,,276.73,277.0,56,,,,0.0,0.0,0.0,0,3,SUR,0.34
TQBR,2021-03-02,Сбербанк,SBER,114640,19802839822.7,271.89,271.6,280.0,279.2,276.73,279.1,71566360,276.54,276.54,279.2,18458254282.7,18458254282.7,18458254282.7,0,3,SUR,2.02
SMAL,2021-03-03,Сбербанк,SBER,16,13386.18,278.13,277.41,283.86,,281.14,277.53,48,,,,0.0,0.0,0.0,0,3,SUR,0.19
TQBR,2021-03-03,Сбербанк,SBER,111636,18069380424.4,281.7,277.63,283.83,278.88,281.14,278.01,64275320,281.34,281.34,278.88,16441295541.9,16441295541.9,16441295541.9,0,3,SUR,-0.39
SMAL,2021-03-04,Сбербанк,SBER,16,7501.03,277.0,274.66,283.88,,277.99,283.88,27,,,,0.0,0.0,0.0,0,3,SUR,2.29
TQBR,2021-03-04,Сбербанк,SBER,127635,25572715633.1,278.5,273.63,281.96,279.84,277.99,274.75,91991370,278.03,278.03,279.84,19876319862.3,19876319862.3,19876319862.3,0,3,SUR,-1.17
SMAL,2021-03-05,Сбербанк,SBER,16,10440.73,272.79,270.79,278.99,,275.36,276.29,38,,,,0.0,0.0,0.0,0,3,SUR,-2.67
TQBR,2021-03-05,Сбербанк,SBER,109189,23006360823.0,276.0,272.76,278.98,275.44,275.36,277.5,83551110,275.3,275.3,275.44,21447665548.2,21447665548.2,21447665548.2,0,3,SUR,1.0
SMAL,2021-03-09,Сбербанк,SBER,27,17847.93,278.92,278.92,286.6,,283.38,282.46,63,,,,0.0,0.0,0.0,0,3,SUR,2.23
TQBR,2021-03-09,Сбербанк,SBER,122229,20623220749.3,278.8,277.56,286.38,284.72,283.38,285.79,72788180,283.22,283.22,284.72,19576256502.2,19576256502.2,19576256502.2,0,3,SUR,2.99
SMAL,2021-03-10,Сбербанк,SBER,20,13635.5,285.01,282.03,288.54,,284.46,283.85,48,,,,0.0,0.0,0.0,0,3,SUR,0.49
TQBR,2021-03-10,Сбербанк,SBER,94943,15689655145.4,285.24,281.0,288.0,281.66,284.46,282.24,55155180,284.68,284.68,281.66,14462650514.1,14462650514.1,14462650514.1,0,3,SUR,-1.24
SMAL,2021-03-11,Сбербанк,SBER,14,11434.28,287.91,280.88,287.91,,284.36,285.0,40,,,,0.0,0.0,0.0,0,3,SUR,0.41
TQBR,2021-03-11,Сбербанк,SBER,72751,13468791279.1,283.84,282.3,286.38,285.48,284.36,286.0,47365180,284.2,284.2,285.48,12180787990.4,12180787990.4,12180787990.4,0,3,SUR,1.33
SMAL,2021-03-12,Сбербанк,SBER,11,7169.72,294.17,282.81,294.17,,285.17,285.4,25,,,,0.0,0.0,0.0,0,3,SUR,0.14
TQBR,2021-03-12,Сбербанк,SBER,90703,14696936110.3,286.3,282.82,287.49,285.7,285.17,284.93,51540190,285.15,285.15,285.7,13374661440.5,13374661440.5,13374661440.5,0,3,SUR,-0.37
SMAL,2021-03-15,Сбербанк,SBER,37,40348.03,282.79,282.79,292.0,,290.38,291.98,140,,,,0.0,0.0,0.0,0,3,SUR,2.31
TQBR,2021-03-15,Сбербанк,SBER,109956,19694478523.7,286.05,285.28,292.92,291.19,290.38,292.74,67805740,290.38,290.38,291.19,18720530963.0,18720530963.0,18720530963.0,0,3,SUR,2.74
SMAL,2021-03-16,Сбербанк,SBER,17,9872.61,293.13,281.03,293.13,,291.27,292.39,34,,,,0.0,0.0,0.0,0,3,SUR,0.14
TQBR,2021-03-16,Сбербанк,SBER,100867,15706960115.0,293.06,288.61,293.88,293.3,291.27,292.33,53921730,291.17,291.17,293.3,14377469993.5,14377469993.5,14377469993.5,0,3,SUR,-0.14
SMAL,2021-03-17,Сбербанк,SBER,36,18784.31,289.42,279.79,293.77,,284.88,284.55,66,,,,0.0,0.0,0.0,0,3,SUR,-2.68
TQBR,2021-03-17,Сбербанк,SBER,172779,31420312827.6,292.35,279.6,293.25,281.3,284.88,283.35,110292330,285.09,285.09,281.3,28367249543.9,28367249543.9,28367249543.9,0,3,SUR,-3.07
SMAL,2021-03-18,Сбербанк,SBER,15,11582.03,280.16,280.16,289.3,,282.65,281.79,41,,,,0.0,0.0,0.0,0,3,SUR,-0.97
TQBR,2021-03-18,Сбербанк,SBER,111405,20952188477.5,284.04,278.24,285.79,283.45,282.65,279.25,74128740,282.99,282.99,283.45,18147639701.7,18147639701.7,18147639701.7,0,3,SUR,-1.45
SMAL,2021-03-19,Сбербанк,SBER,12,9631.52,282.0,280.04,288.86,,283.63,288.86,34,,,,0.0,0.0,0.0,0,3,SUR,2.51
SPEQ,2021-03-19,Сбербанк,SBER,363,2918981430.0,283.05,283.05,283.05,,,283.05,10312600,,,,0.0,0.0,0.0,0,3,SUR,1.77
TQBR,2021-03-19,Сбербанк,SBER,109982,23896683369.4,279.0,278.03,286.31,284.32,283.63,285.47,84249430,283.57,283.57,284.32,22542502935.4,22542502935.4,22542502935.4,0,3,SUR,2.23
SMAL,2021-03-22,Сбербанк,SBER,28,16999.27,284.0,284.0,290.0,,287.95,289.4,59,,,,0.0,0.0,0.0,0,3,SUR,0.19
TQBR,2021-03-22,Сбербанк,SBER,101936,18072432468.3,285.0,283.08,291.2,289.05,287.95,288.65,62762410,287.88,287.88,289.05,16888267537.8,16888267537.8,16888267537.8,0,3,SUR,1.11
SMAL,2021-03-23,Сбербанк,SBER,13,12827.12,284.03,282.19,288.96,,284.55,282.19,45,,,,0.0,0.0,0.0,0,3,SUR,-2.49
TQBR,2021-03-23,Сбербанк,SBER,121289,20134876840.3,287.56,282.11,288.3,283.03,284.55,282.6,70760630,284.76,284.76,283.03,17933234377.4,17933234377.4,17933234377.4,0,3,SUR,-2.1
SMAL,2021-03-24,Сбербанк,SBER,14,13130.49,289.79,281.97,289.86,,285.32,289.86,46,,,,0.0,0.0,0.0,0,3,SUR,2.72
TQBR,2021-03-24,Сбербанк,SBER,75552,13241823616.1,283.4,282.25,288.0,286.6,285.32,285.79,46411230,285.08,285.08,286.6,11374533178.2,11374533178.2,11374533178.2,0,3,SUR,1.13
SMAL,2021-03-25,Сбербанк,SBER,19,12426.27,269.11,269.04,289.69,,285.7,283.59,44,,,,0.0,0.0,0.0,0,3,SUR,-2.16
TQBR,2021-03-25,Сбербанк,SBER,71527,10061257317.5,286.5,283.85,287.03,285.17,285.7,286.66,35216620,285.62,285.62,285.17,9068733321.3,9068733321.3,9068733321.3,0,3,SUR,0.3
SMAL,2021-03-26,Сбербанк,SBER,9,6939.98,287.01,286.79,293.55,,290.42,286.79,24,,,,0.0,0.0,0.0,0,3,SUR,1.13
TQBR,2021-03-26,Сбербанк,SBER,93759,16285019984.6,288.63,288.32,292.75,288.9,290.42,291.22,56072880,290.45,290.45,288.9,14807666161.1,14807666161.1,14807666161.1,0,3,SUR,1.59
SMAL,2021-03-29,Сбербанк,SBER,23,14833.04,287.16,287.16,294.82,,292.5,294.82,51,,,,0.0,0.0,0.0,0,3,SUR,2.8
TQBR,2021-03-29,Сбербанк,SBER,73350,12776627652.5,289.72,289.26,294.09,293.0,292.5,293.3,43681330,292.45,292.45,293.0,11875039030.7,11875039030.7,11875039030.7,0,3,SUR,0.71
SMAL,2021-03-30,Сбербанк,SBER,15,8472.12,294.2,290.51,308.85,,293.42,294.0,29,,,,0.0,0.0,0.0,0,3,SUR,-0.28
TQBR,2021-03-30,Сбербанк,SBER,72447,11386510532.1,294.86,291.5,295.72,293.84,293.42,293.25,38806220,293.42,293.42,293.84,10612816454.4,10612816454.4,10612816454.4,0,3,SUR,-0.02
SMAL,2021-03-31,Сбербанк,SBER,18,18709.94,292.42,290.41,294.1,,291.99,291.11,64,,,,0.0,0.0,0.0,0,3,SUR,-0.98
TQBR,2021-03-31,Сбербанк,SBER,80425,13722588078.6,294.0,290.26,294.42,290.26,291.99,291.02,46996880,292.04,292.04,290.26,12777864924.2,12777864924.2,12777864924.2,0,3,SUR,-0.76
SMAL,2021-04-01,Сбербанк,SBER,12,7268.8,288.88,288.6,293.51,,291.64,288.6,25,,,,0.0,0.0,0.0,0,3,SUR,-0.86
TQBR,2021-04-01,Сбербанк,SBER,92455,15048904346.4,292.0,288.43,294.72,288.86,291.64,290.24,51601440,291.79,291.79,288.86,13787196244.7,13787196244.7,13787196244.7,0,3,SUR,-0.27
SMAL,2021-04-02,Сбербанк,SBER,12,13400.89,298.46,286.81,298.46,,291.01,294.94,46,,,,0.0,0.0,0.0,0,3,SUR,2.2
TQBR,2021-04-02,Сбербанк,SBER,40624,5610346088.3,290.81,289.14,292.4,291.72,291.01,291.7,19279180,290.93,290.93,291.72,5121258107.4,5121258107.4,5121258107.4,0,3,SUR,0.5
SMAL,2021-04-05,Сбербанк,SBER,18,12634.97,289.0,283.86,289.0,,288.83,288.59,44,,,,0.0,0.0,0.0,0,3,SUR,-2.15
TQBR,2021-04-05,Сбербанк,SBER,73131,10211978871.6,290.8,287.07,291.48,288.79,288.83,288.78,35363370,288.77,288.77,288.79,9339583032.9,9339583032.9,9339583032.9,0,3,SUR,-1.0
SMAL,2021-04-06,Сбербанк,SBER,16,9108.53,285.01,282.0,288.08,,284.07,283.84,32,,,,0.0,0.0,0.0,0,3,SUR,-1.65
TQBR,2021-04-06,Сбербанк,SBER,145946,22023585643.8,289.0,281.37,289.43,281.8,284.07,281.5,77530890,284.22,284.22,281.8,20418940595.1,20418940595.1,20418940595.1,0,3,SUR,-2.52
SMAL,2021-04-07,Сбербанк,SBER,19,14651.77,280.01,280.0,285.44,,282.41,281.03,52,,,,0.0,0.0,0.0,0,3,SUR,-0.99
TQBR,2021-04-07,Сбербанк,SBER,118731,20938831900.0,281.68,278.54,284.29,282.4,282.41,283.98,74146060,282.33,282.33,282.4,19648223756.1,19648223756.1,19648223756.1,0,3,SUR,0.88
SMAL,2021-04-08,Сбербанк,SBER,17,13338.79,281.89,281.89,287.88,,284.1,282.02,47,,,,0.0,0.0,0.0,0,3,SUR,0.35
TQBR,2021-04-08,Сбербанк,SBER,80363,14569845805.9,284.88,282.17,286.2,283.72,284.1,283.89,51289780,284.08,284.08,283.72,14155648406.6,14155648406.6,14155648406.6,0,3,SUR,-0.03
SMAL,2021-04-09,Сбербанк,SBER,6,1970.72,285.82,280.18,285.82,,281.56,282.4,7,,,,0.0,0.0,0.0,0,3,SUR,0.13
TQBR,2021-04-09,Сбербанк,SBER,72740,11271736294.7,283.47,280.09,283.79,280.1,281.56,281.07,40033420,281.61,281.61,280.1,10566542340.9,10566542340.9,10566542340.9,0,3,SUR,-0.99
SMAL,2021-04-12,Сбербанк,SBER,27,23383.36,275.79,275.79,285.99,,282.33,281.0,83,,,,0.0,0.0,0.0,0,3,SUR,-0.5
TQBR,2021-04-12,Сбербанк,SBER,97021,16143449066.2,278.2,278.0,285.35,281.2,282.33,281.75,57180030,282.35,282.35,281.2,15385035140.3,15385035140.3,15385035140.3,0,3,SUR,0.24
SMAL,2021-04-13,Сбербанк,SBER,20,10519.39,282.0,281.0,290.19,,284.05,288.97,37,,,,0.0,0.0,0.0,0,3,SUR,2.84
TQBR,2021-04-13,Сбербанк,SBER,99295,19307788768.4,282.93,281.14,288.2,286.28,284.05,287.95,67973530,283.44,283.44,286.28,15908557577.6,15908557577.6,15908557577.6,0,3,SUR,2.2
SMAL,2021-04-14,Сбербанк,SBER,12,9516.98,289.0,286.01,291.0,,289.04,286.01,33,,,,0.0,0.0,0.0,0,3,SUR,-1.02
TQBR,2021-04-14,Сбербанк,SBER,72723,17158515624.6,290.0,286.72,291.58,288.3,289.04,287.18,59364940,289.11,289.11,288.3,16294662845.7,16294662845.7,16294662845.7,0,3,SUR,-0.27
SMAL,2021-04-15,Сбербанк,SBER,14,8237.31,284.98,281.11,285.78,,282.8,285.78,29,,,,0.0,0.0,0.0,0,3,SUR,-0.08
TQBR,2021-04-15,Сбербанк,SBER,121443,24900273563.2,281.5,280.87,285.19,283.17,282.8,283.72,88048600,282.77,282.77,283.17,24027362847.2,24027362847.2,24027362847.2,0,3,SUR,-1.2
SMAL,2021-04-16,Сбербанк,SBER,18,11745.39,287.82,282.13,289.0,,286.78,289.0,41,,,,0.0,0.0,0.0,0,3,SUR,1.13
TQBR,2021-04-16,Сбербанк,SBER,79081,18209910712.5,285.71,284.08,289.3,289.03,286.78,288.5,63499000,286.7,286.7,289.03,17480807210.9,17480807210.9,17480807210.9,0,3,SUR,1.68
SMAL,2021-04-19,Сбербанк,SBER,12,9786.92,283.91,283.91,289.85,,287.73,285.82,34,,,,0.0,0.0,0.0,0,3,SUR,-1.1
TQBR,2021-04-19,Сбербанк,SBER,80284,14768633036.5,287.86,286.04,289.25,287.84,287.73,287.72,51327720,287.74,287.74,287.84,14157059004.9,14157059004.9,14157059004.9,0,3,SUR,-0.27
SMAL,2021-04-20,Сбербанк,SBER,22,11797.06,289.98,284.78,290.59,,288.49,289.0,41,,,,0.0,0.0,0.0,0,3,SUR,1.11
TQBR,2021-04-20,Сбербанк,SBER,83018,18231430821.4,288.9,286.59,290.92,287.92,288.49,287.42,63197880,288.51,288.51,287.92,17600115166.7,17600115166.7,17600115166.7,0,3,SUR,-0.1
SMAL,2021-04-21,Сбербанк,SBER,10,8905.04,284.88,284.88,290.09,,288.52,288.5,31,,,,0.0,0.0,0.0,0,3,SUR,-0.17
TQBR,2021-04-21,Сбербанк,SBER,75992,14366094028.1,288.01,287.06,290.2,288.1,288.52,289.25,49792800,288.5,288.5,288.1,13767218993.7,13767218993.7,13767218993.7,0,3,SUR,0.64
SMAL,2021-04-22,Сбербанк,SBER,19,12181.14,291.25,286.85,293.49,,291.39,293.49,42,,,,0.0,0.0,0.0,0,3,SUR,1.73
TQBR,2021-04-22,Сбербанк,SBER,108579,21455730263.7,289.04,286.93,294.67,292.21,291.39,292.18,73632070,291.35,291.35,292.21,20484069244.0,20484069244.0,20484069244.0,0,3,SUR,1.01
SMAL,2021-04-23,Сбербанк,SBER,7,4987.76,298.78,289.0,298.78,,292.59,293.99,17,,,,0.0,0.0,0.0,0,3,SUR,0.17
TQBR,2021-04-23,Сбербанк,SBER,63191,12479394619.2,293.1,290.78,294.2,293.0,292.59,293.19,42651330,292.55,292.55,293.0,11686862795.7,11686862795.7,11686862795.7,0,3,SUR,0.35
SMAL,2021-04-26,Сбербанк,SBER,22,13872.13,299.33,290.47,299.33,,294.79,291.98,47,,,,0.0,0.0,0.0,0,3,SUR,-0.68
TQBR,2021-04-26,Сбербанк,SBER,80086,13489611763.3,294.3,293.1,296.48,294.9,294.79,295.27,45760050,294.77,294.77,294.9,12712744037.2,12712744037.2,12712744037.2,0,3,SUR,0.71
SMAL,2021-04-27,Сбербанк,SBER,25,14637.05,298.0,295.79,320.0,,298.13,320.0,49,,,,0.0,0.0,0.0,0,3,SUR,9.6
TQBR,2021-04-27,Сбербанк,SBER,92709,18736951208.9,295.74,295.61,300.25,297.5,298.13,298.5,62853160,298.12,298.12,297.5,17831099257.4,17831099257.4,17831099257.4,0,3,SUR,1.09
SMAL,2021-04-28,Сбербанк,SBER,18,9582.29,313.97,297.59,313.97,,297.52,299.02,32,,,,0.0,0.0,0.0,0,3,SUR,-6.56
TQBR,2021-04-28,Сбербанк,SBER,61004,12086194096.3,299.0,295.89,299.26,298.4,297.52,298.49,40622520,297.48,297.48,298.4,11478595765.7,11478595765.7,11478595765.7,0,3,SUR,0.0
SMAL,2021-04-29,Сбербанк,SBER,18,10563.05,314.99,289.91,314.99,,298.44,297.5,35,,,,0.0,0.0,0.0,0,3,SUR,-0.51
