TRADEDATE,BOARDID,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,WAPRICE,CLOSE,VOLUME,TRENDCLSPR
2023-12-25,TQBR,SBER,80497,10373920560.6,271.72,270.05,273.85,272.17,271.08,38115690,-0.08
2023-12-26,TQBR,SBER,59460,6150168906.6,271.0,270.0,272.89,271.28,271.9,22658320,0.3
2023-12-27,TQBR,SBER,62278,4676446141.7,271.9,270.85,272.59,271.82,271.08,17214050,-0.3
2023-12-28,TQBR,SBER,71989,7965183378.6,270.92,268.52,272.48,270.53,271.74,29439730,0.24
2023-12-29,TQBR,SBER,89524,5650210977.5,272.19,270.55,272.59,271.63,270.82,20810540,-0.34
2024-01-03,TQBR,SBER,50912,5631304882.5,271.9,271.0,274.7,273.55,274.56,20586020,1.38
2024-01-04,TQBR,SBER,33045,3218187919.1,274.67,273.7,275.48,274.37,274.12,11729380,-0.16
2024-01-05,TQBR,SBER,26234,2634959748.5,274.3,272.8,274.69,273.46,273.62,9635550,-0.18
2024-01-08,TQBR,SBER,70828,5924626062.4,273.6,273.53,277.0,275.7,276.76,21489440,1.15
2024-01-09,TQBR,SBER,40508,5601231460.4,276.97,274.71,278.0,275.7,275.28,20316030,-0.53
2024-01-10,TQBR,SBER,45305,5689654961.5,275.3,273.64,276.16,275.39,274.49,20660410,-0.29
2024-01-11,TQBR,SBER,39228,5370898109.7,274.78,274.01,275.97,274.84,275.71,19526030,0.44
2024-01-12,TQBR,SBER,40571,4882061544.1,276.0,274.77,276.96,276.08,275.84,17702040,0.05
2024-01-15,TQBR,SBER,50619,5915980754.2,276.45,275.21,277.73,276.25,275.96,21397690,0.04
2024-01-16,TQBR,SBER,48118,4434943891.0,276.22,274.1,276.45,275.71,276.01,16110240,0.02
2024-01-17,TQBR,SBER,84334,9523371870.2,276.02,275.75,279.17,278.01,278.0,34256680,0.72
2024-01-18,TQBR,SBER,56847,4914788384.0,278.24,276.76,278.87,277.66,277.07,17701680,-0.33
2024-01-19,TQBR,SBER,77733,7719165768.4,277.39,273.55,277.47,275.15,274.86,28052580,-0.8
2024-01-22,TQBR,SBER,54025,4149254623.1,274.86,273.85,275.9,275.03,274.93,15086860,0.03
2024-01-23,TQBR,SBER,45781,5551653286.2,274.7,274.31,277.26,276.32,275.9,20092540,0.35
2024-01-24,TQBR,SBER,49407,5547156811.6,275.9,273.7,276.44,274.57,273.77,20203730,-0.77
2024-01-25,TQBR,SBER,55026,6660096921.1,274.0,271.55,274.18,272.55,272.81,24436130,-0.35
2024-01-26,TQBR,SBER,34378,3039687676.7,273.1,272.21,273.72,273.08,272.65,11131250,-0.06
2024-01-29,TQBR,SBER,51155,4686446978.0,273.02,272.7,274.95,274.14,274.05,17095190,0.51
2024-01-30,TQBR,SBER,72144,7510055141.5,274.01,273.97,277.25,275.76,275.67,27236150,0.59
2024-01-31,TQBR,SBER,38489,3458231052.6,275.84,275.0,276.45,275.69,276.0,12543740,0.12
2024-02-01,TQBR,SBER,45483,4424105623.2,276.03,275.93,277.75,276.91,276.86,15976730,0.31
2024-02-02,TQBR,SBER,41139,3517688565.9,277.0,276.0,277.3,276.57,276.74,12718190,-0.04
2024-02-05,TQBR,SBER,47728,4459688600.3,277.0,276.9,278.57,277.71,277.84,16056990,0.4
2024-02-06,TQBR,SBER,55417,4441542937.6,278.0,277.3,278.99,278.27,278.67,15960270,0.3
2024-02-07,TQBR,SBER,94002,12797141132.2,278.82,278.81,284.5,282.05,284.41,45372390,2.06
2024-02-08,TQBR,SBER,102295,12521153866.4,284.52,281.25,286.24,283.7,282.17,44132450,-0.79
2024-02-09,TQBR,SBER,72289,6900413037.7,282.17,281.5,284.0,283.05,283.5,24378920,0.47
2024-02-12,TQBR,SBER,89808,9693906269.9,283.66,283.5,287.84,286.02,287.28,33890070,1.33
2024-02-13,TQBR,SBER,70460,9560948260.2,287.52,285.4,289.0,287.05,287.07,33307500,-0.07
2024-02-14,TQBR,SBER,84358,10376406284.2,287.07,286.84,290.6,289.26,289.06,35874260,0.69
2024-02-15,TQBR,SBER,66227,7491686110.6,289.3,287.63,290.45,289.1,290.24,25912290,0.41
2024-02-16,TQBR,SBER,103238,15460455301.4,290.47,286.25,292.3,289.27,288.33,53446950,-0.66
2024-02-19,TQBR,SBER,65730,7030472390.0,288.51,287.07,289.98,289.0,288.93,24327480,0.21
2024-02-20,TQBR,SBER,104220,12882360699.8,289.2,283.29,289.28,286.48,283.9,44972610,-1.74
2024-02-21,TQBR,SBER,100171,13832083001.2,283.9,280.2,285.28,282.78,282.0,48915360,-0.67
2024-02-22,TQBR,SBER,53972,7137276375.2,282.1,282.1,285.05,283.51,284.77,25175120,0.98
2024-02-26,TQBR,SBER,107862,12435377754.3,288.52,287.0,291.3,289.39,291.25,42969530,2.28
2024-02-27,TQBR,SBER,70723,9488019001.0,291.35,290.55,293.0,291.89,292.52,32504830,0.44
2024-02-28,TQBR,SBER,101828,14423329993.4,292.6,289.75,293.95,292.38,291.75,49330680,-0.26
2024-02-29,TQBR,SBER,50531,6562891480.7,292.31,291.3,293.2,292.48,292.19,22436940,0.15
2024-03-01,TQBR,SBER,60691,7970692143.2,292.2,292.2,295.88,293.78,295.38,27129280,1.09
2024-03-04,TQBR,SBER,108656,12107585572.0,295.87,295.8,299.5,298.1,299.17,40609910,1.28
2024-03-05,TQBR,SBER,103489,12488922816.8,299.33,297.57,300.41,299.07,298.4,41756340,-0.26
2024-03-06,TQBR,SBER,39646,5293866478.8,298.2,296.82,299.33,298.16,297.71,17756170,-0.23
2024-03-07,TQBR,SBER,59590,6570159861.5,297.72,297.24,300.58,298.84,300.4,21982790,0.9
2024-03-11,TQBR,SBER,102432,12573478353.0,301.0,298.5,302.95,300.94,299.79,41781940,-0.2
2024-03-12,TQBR,SBER,78940,8607354015.3,299.6,297.34,301.07,299.47,300.9,28743980,0.37
2024-03-13,TQBR,SBER,53415,7202085490.6,301.2,298.7,301.49,299.95,298.85,24012100,-0.68
2024-03-14,TQBR,SBER,113580,12524056211.8,298.5,295.14,298.7,296.75,295.83,42205930,-1.01
2024-03-15,TQBR,SBER,54631,7760549517.4,295.71,295.29,299.44,297.98,298.3,26040280,0.83
2024-03-18,TQBR,SBER,60437,6067059310.3,299.4,297.63,299.98,299.17,298.87,20281860,0.19
2024-03-19,TQBR,SBER,115162,17713321524.8,298.3,294.21,299.4,296.61,295.2,59714940,-1.23
2024-03-20,TQBR,SBER,72812,9072637303.8,295.3,293.52,296.88,295.53,295.4,30703230,0.07
2024-03-21,TQBR,SBER,163677,20813977282.9,295.99,291.8,297.3,294.49,295.62,70680800,0.07
2024-03-22,TQBR,SBER,114381,14416754330.6,295.77,291.05,296.79,294.39,292.99,48982100,-0.89
2024-03-25,TQBR,SBER,59812,7506770037.9,294.0,292.13,294.93,293.57,293.9,25567820,0.31
2024-03-26,TQBR,SBER,43562,4794328486.1,294.5,293.04,295.82,294.23,294.11,16295560,0.07
2024-03-27,TQBR,SBER,42513,4286276310.5,294.47,293.47,295.11,294.37,295.1,14560090,0.34
2024-03-28,TQBR,SBER,76906,10034947247.5,295.5,295.5,299.3,298.0,299.0,33675160,1.32
2024-03-29,TQBR,SBER,42483,5288501325.2,299.38,298.0,299.5,298.7,298.72,17705950,-0.09
2024-04-01,TQBR,SBER,80263,8612449823.1,300.0,299.5,301.65,300.42,300.43,28662870,0.57
2021-01-04,TQBR,LKOH,25148,4077814489.0,5238.5,5186.5,5274.5,5239.0,5212.5,778343,0.83
2021-01-05,TQBR,LKOH,33260,6222500542.5,5214.5,5180.0,5359.0,5278.0,5358.5,1178943,2.8
2021-01-06,TQBR,LKOH,38447,7490176190.5,5375.0,5304.0,5401.0,5369.5,5376.5,1394998,0.34
2021-01-08,TQBR,LKOH,55384,11402549102.0,5450.0,5425.0,5557.5,5509.0,5556.5,2070143,3.35
2021-01-11,TQBR,LKOH,49387,11409883557.0,5510.0,5451.0,5639.0,5572.0,5599.0,2047794,0.76
2021-01-12,TQBR,LKOH,44998,9932069867.5,5616.0,5615.0,5724.5,5685.0,5721.0,1747049,2.18
2021-01-13,TQBR,LKOH,48343,11786341617.0,5750.0,5706.0,5827.0,5761.5,5755.0,2045581,0.59
2021-01-14,TQBR,LKOH,56332,12369392481.5,5750.0,5715.0,5957.5,5868.0,5937.0,2106542,3.16
2021-01-15,TQBR,LKOH,50951,11349931000.5,5882.5,5852.0,5995.0,5925.0,5888.5,1915743,-0.82
2021-01-18,TQBR,LKOH,34058,7659285796.0,5865.0,5802.5,5902.0,5854.0,5873.0,1308036,-0.26
2021-01-19,TQBR,LKOH,32747,7353644946.0,5913.0,5854.0,5968.0,5913.0,5892.0,1243631,0.32
2021-01-20,TQBR,LKOH,26223,5704963137.0,5907.0,5843.0,5962.0,5903.0,5864.0,966472,-0.48
2021-01-21,TQBR,LKOH,44944,10584074044.0,5884.5,5710.0,5921.5,5776.5,5771.0,1832271,-1.59
2021-01-22,TQBR,LKOH,41942,9356268615.5,5701.0,5626.0,5787.0,5708.0,5740.5,1639101,-0.53
2021-01-25,TQBR,LKOH,37928,7557730686.5,5755.0,5675.0,5797.5,5721.5,5722.0,1320901,-0.32
2021-01-26,TQBR,LKOH,45134,9120974839.5,5681.0,5553.0,5703.5,5622.5,5595.5,1622050,-2.21
2021-01-27,TQBR,LKOH,45343,9599811633.0,5619.5,5484.0,5631.0,5538.5,5499.5,1733280,-1.72
2021-01-28,TQBR,LKOH,41764,9340965397.0,5467.0,5442.5,5617.0,5540.5,5575.0,1686020,1.37
2021-01-29,TQBR,LKOH,53001,11023222997.5,5552.0,5365.5,5561.5,5452.0,5377.0,2021903,-3.55
2021-02-01,TQBR,LKOH,48737,11308462385.0,5420.0,5296.5,5426.0,5350.0,5406.0,2113706,0.54
2021-02-02,TQBR,LKOH,56832,13486476730.5,5427.5,5407.5,5577.0,5502.5,5516.0,2451039,2.03
2021-02-03,TQBR,LKOH,50770,10005040691.5,5554.0,5491.5,5642.0,5560.0,5555.0,1799457,0.71
2021-02-04,TQBR,LKOH,50910,12822850449.5,5565.0,5529.0,5728.5,5645.5,5699.5,2271731,2.6
2021-02-05,TQBR,LKOH,33061,6418080468.0,5742.0,5644.0,5770.5,5697.5,5715.0,1126362,0.27
2021-02-08,TQBR,LKOH,29073,5544754061.5,5750.0,5698.0,5797.5,5752.0,5758.0,963993,0.75
2021-02-09,TQBR,LKOH,30579,6018300785.5,5780.5,5654.0,5796.0,5728.0,5695.0,1051082,-1.09
2021-02-10,TQBR,LKOH,34448,7527315013.0,5699.5,5560.0,5712.5,5614.0,5594.5,1340820,-1.76
2021-02-11,TQBR,LKOH,22351,3968372046.5,5581.0,5546.0,5690.0,5621.0,5641.5,705999,0.84
2021-02-12,TQBR,LKOH,37980,7107380825.5,5624.5,5501.0,5756.5,5616.5,5756.0,1265401,2.03
2021-02-15,TQBR,LKOH,35863,6666841299.5,5820.0,5772.0,5910.0,5836.0,5909.5,1142351,2.67
2021-02-16,TQBR,LKOH,29952,5483598164.5,5918.0,5805.5,5930.0,5872.0,5868.5,933839,-0.69
2021-02-17,TQBR,LKOH,33203,7425242190.5,5865.0,5682.0,5876.5,5778.0,5768.5,1285106,-1.7
2021-02-18,TQBR,LKOH,35186,7148180284.0,5761.0,5588.5,5784.0,5659.5,5615.0,1263225,-2.66
2021-02-19,TQBR,LKOH,30775,6982051464.0,5576.0,5561.0,5697.0,5615.0,5656.0,1243506,0.73
2021-02-20,TQBR,LKOH,6067,692471820.0,5657.0,5602.5,5659.0,5624.5,5633.0,123120,-0.41
2021-02-22,TQBR,LKOH,29466,6823626951.5,5650.5,5592.0,5797.0,5724.5,5786.0,1191981,2.72
2021-02-24,TQBR,LKOH,32315,6536899945.0,5751.0,5676.5,5791.0,5740.5,5788.5,1138744,0.04
2021-02-25,TQBR,LKOH,41926,9624675015.5,5804.5,5731.0,5888.0,5833.0,5740.5,1650247,-0.83
2021-02-26,TQBR,LKOH,45848,14150008675.5,5707.0,5545.0,5794.5,5642.0,5575.5,2508179,-2.87
2021-03-01,TQBR,LKOH,29342,5859759342.0,5623.0,5590.5,5660.0,5625.5,5634.0,1041586,1.05
2021-03-02,TQBR,LKOH,21000,4347140472.0,5610.0,5592.0,5676.0,5635.0,5648.5,771443,0.26
2021-03-03,TQBR,LKOH,22405,5073206354.5,5682.0,5631.5,5747.5,5706.5,5701.0,889035,0.93
2021-03-04,TQBR,LKOH,53393,11296821336.0,5719.0,5690.0,5955.0,5809.0,5806.0,1944534,1.84
2021-03-05,TQBR,LKOH,102733,23380991632.0,5852.0,5852.0,6245.0,6089.5,6236.0,3839237,7.41
2021-03-09,TQBR,LKOH,60003,12505093248.0,6200.0,6167.0,6405.0,6319.5,6305.0,1978806,1.11
2021-03-10,TQBR,LKOH,50913,10151007350.0,6276.0,6084.0,6300.5,6174.5,6127.5,1644012,-2.82
2021-03-11,TQBR,LKOH,43222,9494222389.5,6150.0,6109.5,6339.0,6220.5,6339.0,1526249,3.45
2021-03-12,TQBR,LKOH,30850,6018351349.5,6310.5,6267.0,6377.0,6330.5,6356.0,950677,0.27
2021-03-15,TQBR,LKOH,42445,10951115093.5,6381.0,6360.0,6480.0,6422.5,6472.5,1704619,1.83
2021-03-16,TQBR,LKOH,42078,12204244928.0,6451.0,6314.0,6470.5,6384.0,6445.0,1911379,-0.42
2021-03-17,TQBR,LKOH,41472,10211414731.5,6450.0,6294.0,6475.0,6341.5,6363.0,1610167,-1.27
2021-03-18,TQBR,LKOH,54365,13279964586.0,6369.0,6059.0,6373.5,6219.5,6083.0,2135207,-4.4
2021-03-19,TQBR,LKOH,57006,17563882869.0,6073.0,5960.0,6149.0,6041.0,6078.0,2907248,-0.08
2021-03-22,TQBR,LKOH,30766,7433760099.0,6063.0,5980.0,6167.0,6102.5,6118.0,1218133,0.66
2021-03-23,TQBR,LKOH,45175,10404917676.0,6088.0,5951.0,6098.0,6009.5,5961.0,1731389,-2.57
2021-03-24,TQBR,LKOH,40122,9348056382.0,5999.5,5976.0,6231.0,6121.0,6162.5,1527101,3.38
2021-03-25,TQBR,LKOH,28901,7114405438.5,6155.0,6056.0,6195.5,6123.0,6182.0,1161877,0.32
2021-03-26,TQBR,LKOH,29185,7467800246.5,6200.0,6194.0,6289.0,6235.5,6283.0,1197568,1.63
2021-03-29,TQBR,LKOH,24902,5101901456.0,6233.0,6174.0,6278.0,6233.0,6257.5,818553,-0.41
2021-03-30,TQBR,LKOH,29600,5861607722.5,6268.0,6125.5,6316.5,6200.0,6155.0,945193,-1.64
2021-03-31,TQBR,LKOH,23576,5107062265.5,6172.5,6097.5,6188.0,6123.5,6111.5,833984,-0.71
2021-04-01,TQBR,LKOH,39524,6990252044.5,6152.5,6015.0,6189.0,6110.5,6112.0,1143940,0.01
2021-04-02,TQBR,LKOH,11744,1439189890.0,6120.5,6076.5,6137.0,6094.5,6108.5,236119,-0.06
2021-04-05,TQBR,LKOH,37332,5131336964.5,6095.0,5951.0,6095.0,5990.5,5990.5,856536,-1.93
2021-04-06,TQBR,LKOH,41549,6941509219.5,6008.0,5871.5,6024.0,5923.0,5891.0,1171924,-1.66
2021-04-07,TQBR,LKOH,40193,8438899721.0,5893.5,5842.0,6001.0,5924.0,5978.0,1424539,1.48
2021-04-08,TQBR,LKOH,22828,4603528981.0,5990.0,5945.0,6068.0,5989.5,6008.5,768587,0.51
2021-04-09,TQBR,LKOH,29846,6802448356.0,6001.0,5867.0,6006.0,5924.5,5933.0,1148067,-1.26
2021-04-12,TQBR,LKOH,32314,7600635073.5,5900.0,5886.5,6037.0,5977.0,6020.0,1271608,1.47
2021-04-13,TQBR,LKOH,24761,4502560801.0,6003.5,5946.5,6055.0,5984.0,6044.5,752392,0.41
2021-04-14,TQBR,LKOH,39253,8172682373.5,6080.0,5975.0,6168.5,6084.5,6134.0,1343550,1.48
2021-04-15,TQBR,LKOH,29656,7239219056.5,6088.5,6017.0,6118.5,6063.0,6054.5,1194216,-1.3
2021-04-16,TQBR,LKOH,22499,4623717159.0,6089.0,6025.0,6104.0,6072.0,6066.0,761537,0.19
